SMILES,ID
COC(=O)C(OC)=C(OC)C(OC)=C(C(=O)O)C(=O)C1CC=C(CCC=C(C)C)CC1c1ccccc1,pkc0021347
COC(=O)C[C@H]1C(C)(C)[C@H](OC(C)=O)[C@@H]2C(=O)[C@]1(C)C1CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)CC3(O)[C@]13O[C@H]23,pkc0021348
CCC(O)c1cc(=O)oc2c(C(=O)CC(C)C)c(O)c(CC3OC3(C)C)c(O)c12,pkc0021349
CC(C)(OC(=O)C=O)[C@]1(C=O)C[C@@H]([C@]2(C)C=CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@]4(C)O[C@@]234)OC1(C)O,pkc0021350
CC(=O)OC1CC(O)C23COC(O)C1(C)C2CC(O)C1(C)C3=C(O)C(O)C2(C)C(c3ccoc3)CC3OC312,pkc0021351
O=C(O)CC(O)c1ccc(O)c(O)c1,pkc0021352
COC(=O)[C@]12Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H](C(C)O)CN(C)C2,pkc0021353
Cc1c(O)cc(/C=C/c2ccc(O)cc2O)cc1O,pkc0021354
C=C1COC(=O)C12C[C@@]1(C)C([C@@H](OC(=O)/C(C)=C\C)CC[C@@]1(C)O)[C@H]2OC(C)=O,pkc0021355
CC(C)=CC(O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3C(=O)C=C4C(CC(O)C(O)C4(C)C)[C@]3(C)CC[C@]12C,pkc0021356
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C(C)=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,pkc0021357
CC(=O)OCC1=C2C(OC(=O)/C=C(/C)COC(C)=O)CC(C)C(=O)CC(=O)C3(CO)OC3C2OC1=O,pkc0021358
CN1[C@H]2O[C@@]3(Cc4cc(O)c5c(c42)OCO5)c2cc4c(cc2C[C@@H]13)OCO4,pkc0021359
CC[C@@H]1CN(C)[C@H]2CC3=C(NC4(O)C3=CC=CC4O)C(c3c(OC)ccc4c5c([nH]c34)[C@]3(C(=O)OC)CC4C[C@H](CC)[C@@H]3N(CC5)C4)CC1[C@@H]2C(=O)OC,pkc0021360
C/C=C1/CN2CC[C@@]34C5=CCCC=C5N(C)C23C(O)C[C@@H]1C4(CO)C(=O)OC,pkc0021361
COc1cc(CNC(=O)CCCCC2OC2C(C)C)ccc1O,pkc0021362
COc1cc2c(cc1OC)[C@@]13CCN(C)CC4=CCO[C@H]5CC(=O)N2[C@H]1[C@H]5[C@H]4C(C(=O)O)C3O,pkc0021363
COC1=CC(=O)C2(C3=CC(=O)C4C(=CC(O)=CC4(N)O)O3)C(CC=C(C)C2C[C@H]2[C@@H](C)[C@@H](O)C[C@H]3C(C)(C)C[C@H](O)C[C@]23C)C1=O,pkc0021364
CC(=O)O[C@@H]1C[C@]2(C)O[C@H]2C(O)C[C@]2(C)O[C@H]2C[C@@]2(C)CC[C@@H](C(C)(C)OC(C)=O)[C@H]12,pkc0021365
COC1=C2OC=CC2C(OC)c2c1oc(C)cc2=O,pkc0021366
Cc1cc(C2Oc3cc(O)cc(O)c3C(=O)C2c2c(O)cc(O)c3c2OC(c2ccc(O)cc2)C(O)C3=O)ccc1O,pkc0021367
CC1CCC2(C)C(CCC(O)C2(C)O)C1(C)CC(OP(=O)(O)O)c1ccoc1,pkc0021368
COC1=C(O)C(OC)Cc2ccc3c(OC)cccc3c21,pkc0021369
CC(C)=CCC1CC2(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C(O)OC2=C(C(CC(=O)O)C(C=CC=O)=CC=O)C1(C)C,pkc0021370
COC1=CC2[C@H]3Cc4cc(O)c(OC)c(O)c4[C@@]2(CCN3C)CC1=O,pkc0021371
CC(C)=CCC(OC(=O)C=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,pkc0021372
CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1O)Nc1ccccc14)C32,pkc0021373
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@](C)([C@@H](C(=O)O)c4ccoc4)[C@]34CO4)[C@]21C,pkc0021374
Cc1cccc(/C=C/C(=O)c2ccccc2O)c1,pkc0021375
COc1c(O)c(-c2c(O)c(O)c(OC)c3oc4ccccc4c23)c2c(oc3ccccc32)c1OC,pkc0021376
C[N+]1=C2C=C(N)C(O)(CC(=O)O)c3[nH]cc(c32)CC1,pkc0021377
CCCC1=CC2(O)C(OC)=C(O)C(OC)=CC2(O)C(=O)O1,pkc0021378
CC[C@@H]1[C@@H]2CCN3CC[C@]4(c5cccc(OC)c5NC45OC25C(=O)OC)[C@@H]13,pkc0021379
CCC(C)C(=O)C1=C(O)OC2=C(C(CC(=O)O)c3cccc(O)c3)C(C)(C)C(CCC(C)(C)O)CC2(CC=C(C)C)C1=O,pkc0021380
COC1=C(O)C(O)C(O)(c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C=C1O,pkc0021381
CC(C)=CCc1c(O)cc2oc(CO)cc(=O)c2c1O,pkc0021382
C=C1[C@@H](O)C[C@H]2[C@](C)(C(=O)O)CCC[C@]2(C)[C@H]1CC1C(C)=CCC2C(=O)C(OC)=CC(=O)C21c1cc(=O)c2c(OS(=O)(=O)O)cc(O)cc2o1,pkc0021383
C=C1[C@@H]2C[C@]3([C@@H]1OC(C)=O)[C@H]1C[C@@H]4[C@@]5(C)CC[C@H](O)[C@@]4([C@@H]1N(CC)C5)[C@@H]3C[C@@H]2OP(=O)(O)O,pkc0021384
CC[C@H]1CN2CCC3=CC4(OC)OC4(OC)C=C3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccccc21,pkc0021385
CC[C@@]12CCC3=NC4(O)C=CC=CC4(O)[C@]3(O)CCN(C[C@H]3O[C@H]31)C2,pkc0021386
COC1C(=O)C=CC2=C1C(OC)N(C)c1c2ccc2cc3c(cc12)OCO3,pkc0021387
NC12C=C[C@@H]3C[C@@]1(OC(=O)C2)[C@H]1CCCCN31,pkc0021388
COc1ccc(-c2oc3c(c(=O)c2OC)=C(O)C(O)(OC)C(O)(O)C=3)cc1,pkc0021389
COc1ccc2c(c1O)[C@H](Cc1cc(O)c(OC)c(O)c1)N(C)CC2,pkc0021390
C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC(O)[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,pkc0021391
O=C(O)c1cccc2c1NC1=CC=CCC1S2,pkc0021392
COc1cc2c(cc1O)CC1NCCc3cc(OCO)c(OC)c-2c31,pkc0021393
COC(=O)C1=COC(OC2OC(CO)C(O)C(=O)C2O)C2C(O)CN3CCc4c([nH]c5ccccc45)[C@@H]3CC12,pkc0021394
CC1=C2c3occ(C)c3C(=O)CC(C)C2C(O)C1=O,pkc0021395
COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)C(O)=CC(C)(O)C1O,pkc0021396
C/C=C1/CN2C3C[C@@H]1C(C=O)(C(=O)OC)[C@@]14C[C@@H]2O[C@@]31Nc1cc(C)ccc14,pkc0021397
Cc1cc2ncc(=NC(=O)NC(=O)O)n(CC(O)C(O)C(O)CO)c2cc1C,pkc0021398
COc1ccc(C(=O)[C@@H](c2coc3cc(O)ccc3c2=O)C(c2ccc(O)cc2)C23C=CC(O)=CC2O3)c(O)c1,pkc0021399
CN1CCc2ccc(O)c3c2C1CC12OC1C1=C(C=C2O3)OCO1,pkc0021400
C=C1COC(=O)C12C[C@@]1(C)C([C@@H](OC(=O)C3(C)OC3C)CC[C@@H]1C)[C@H]2OC(C)=O,pkc0021401
COC(=O)C1C(OC(=O)CO)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,pkc0021402
C=CC12CN(C)C3C4COC(C[C@@H]41)[C@]1(C(=O)NC4CC=CC=C41)C32,pkc0021403
COC1=CC(=O)C2(c3cc(=O)c4c(O)cc(OC)cc4o3)C(CC=C(C)C2C[C@@]2(O)C(C)(O)CC[C@H]3C(C)(C)C[C@H](O)C[C@@]32C)C1=O,pkc0021404
CCC(C)C(=O)NC(CC(O)C(N)=O)C(=O)NCCc1ccccc1,pkc0021405
C/C=C1/C2C=C(C)CC1(NCO)c1ccc(=O)[nH]c1C2,pkc0021406
CCCc1cc2c(OC)c(OP(=O)(O)O)c(OC)cc2c(=O)o1,pkc0021407
COC1=C(OC)[C@]23C[C@H](Cl)C4(C(=O)C=C(O)[C@H]4O)[C@]2(CCN3C)CC1=O,pkc0021408
CCCCCCCCCCCC(=O)OC12CC(C)C3(O)C(C4OC4(CO)C(O)C(O)(C(=O)C(C)=O)C3C=O)C1C2(C)C,pkc0021409
O=C1CC(c2ccc(O)cc2)Oc2cc3c(c(O)c21)C(C(=O)c1ccc(O)cc1OS(=O)(=O)O)C(c1ccc(O)cc1)O3,pkc0021410
CC1CCC2(C)C(CCC3OC32C)C1(C)C,pkc0021411
C[C@@H]1O[C@@H](O[C@@H]2C(O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)C3(C)C)OC[C@@H](OC3O[C@H](C)C(=O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1O,pkc0021412
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2OS(=O)(=O)O)C2C(O)CN3CCc4c([nH]c5ccccc45)[C@@H]3CC12,pkc0021413
Cc1c(O)c2c(c(C3C(=O)c4c(O)cc(O)cc4OC3c3ccc(O)cc3)c1O)OC(c1ccc(O)cc1)CC2=O,pkc0021414
CCCCCCCCC/C=C\CCCC(O)[C@@H]1CCC[C@@H](C)N1,pkc0021415
O=S(=O)(O)O[C@@H]1[C@@H](Oc2cc(O)cc3[o+]c(-c4ccc(O)c(O)c4)c(O[C@H]4O[C@@H](CO)[C@H](CO)[C@@H](O)[C@@H]4O)cc23)O[C@@H](CO)[C@H](O)[C@H]1O,pkc0021416
CC[C@H]1CN2CCc3c(cc(OC)c(OC)c3OS(=O)(=O)O)[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccccc21,pkc0021417
COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)COC4)OCO3,pkc0021418
C=C1C2=C[C@@]3(CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]3CC2)[C@@H]1OC(C)=O,pkc0021419
O=C1C2=C(OC(c3ccc(O)c(O)c3)C1O)C(O)(C1C(=O)c3c(O)cc(O)cc3OC1c1ccc(O)cc1)C(O)(O)C=C2O,pkc0021420
CO[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]1O,pkc0021421
CC[C@]12CC(C(=O)OC)=C3Nc4c(cc(O)c(OC)c4OC)C3(CC=O)[C@H]1N[C@@H]1c3cc4c(cc3O[C@@H]1[C@H]2O)NC1=C(C(=O)OC)C[C@]2(CC)[C@@H]3O[C@@H]3CN3CCC14[C@@H]32,pkc0021422
CC1=CC2=C(C(O)C1O)C1(C)CCC2(C(C)C)OO1,pkc0021423
CC[C@@H]1C(=O)N2CCc3c([nH]c4cc(O)ccc34)[C@H]2CC1/C(=C\OC)C(=O)OC,pkc0021424
COc1c(/C=C\c2cc(OCc3ccccc3)c(OC)c(OC)c2Br)ccc(O)c1OCc1ccccc1,pkc0021425
COc1ccc([C@@H]2OC3=CC4(O)O[C@H](c5ccc(O)cc5)CC(=O)C4C(O)=C3[C@H]2C(=O)c2ccc(O)cc2O)cc1,pkc0021426
COc1cc(CC[N+](C)(C)C)c2cc(C)c3cc4c(c5c3c2c1OC5)OCO4,pkc0021427
COc1cc(/C=C/c2cccc(OS(=O)(=O)O)c2OC)cc(O)c1OC,pkc0021428
C#CO[C@@H]1CC2C(C)(C)[C@H](OC(C)=O)C[C@H](OC(C)=O)[C@]2(C)C2CC[C@@]3(C)[C@H](c4ccoc4)C(=O)[C@H]4O[C@]43[C@@]21C,pkc0021429
C=C[C@H]1C(O)N2CCC3c4ccccc4NC3[C@H]2C[C@@H]1/C(=C\OC)C(=O)OC,pkc0021430
COC1=CC2OC23C(=C1)c1cc(OC)c(OC)cc1C1=C3CN2CCCC2C1O,pkc0021431
COC(=O)C(O)[C@H]1C(C)(C)C(O)[C@@]2(C(=O)O)CC3C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,pkc0021432
C=C(C=O)C(C)CO,pkc0021433
CC(C)=CC1CC(C2CCC3(C)C4=CCC5C(C)(C)C(=O)C(O)CC5(C)C4CC(C=O)=C23)C(O)O1,pkc0021434
O=C1C=C2C=C[C@@H]3C[C@@]2(O1)C(=O)CCCCN3,pkc0021435
C/C=C1/CN2CCC34CN5c6c(cc(O)cc6C36C2C[C@@H]1C(C(=O)OC)N6c1ccccc14)C12CCN3CCCC4(CCC51C4C)C32,pkc0021436
COc1cc2c3cc1Oc1c(cccc1OC)CC1c4c(cc(OC)c(OC)c4OC4=CC(=CC(O)C4O)CC3N(C)CC2)CCN1C,pkc0021437
CC(=O)OC1CC(OS(=O)(=O)O)C23COC(O)C1(C)C2CC(O)C1(C)C3=C(O)C(=O)C2(C)C(c3ccoc3)CC3OC312,pkc0021438
CC(=O)OC(C)(C)CCC1(O)O[C@@H]2C[C@@]3(C)C4CC=C5C(C[C@H](O)[C@@H](O)C5(C)C)[C@]4(C)C(=O)C[C@]3(C)C2[C@@]1(C)O,pkc0021439
C[C@@H]1CC2(NCCS2)[C@]2(O)OC3C[C@@]4(C(O)CC(=O)O)C(CCC5C4CC[C@]4(C)C(C6=CC(=O)OC6)CC(O)[C@]54O)CC3OC2O1,pkc0021440
COC1=CC(C=Cc2cccc(OCc3ccccc3)c2OC)C(Br)C(OC)=C1OCc1ccccc1,pkc0021441
CCC(C)C(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)CC23OC2(C)OC34[C@H](OC(C)=O)[C@@]3(O)[C@@H](OC(=O)C5(C)OC5C)[C@@]5(C)CC3(O)[C@@](C)([C@H]5CC(=O)OCO)C14O2,pkc0021442
COc1cc2c(cc1OC)[C@]1(C[C@H](C=O)OC)C(C=O)=CC[N+]1([O-])C[C@@H]2OC,pkc0021443
CCC,pkc0021444
COc1cc2c(c(C)c1OC)CCN(C)C2Cc1ccc(OC2=CC3(C=CC2=O)CC2c4c(cc(OC)c(OC)c43)CCN2C)cc1,pkc0021445
NC1(O)C=C(O)C(C2C(=O)c3c(O)cc(O)cc3OC2c2ccc(O)cc2)=C2OC(c3ccc(O)c(O)c3)C(O)C(=O)C21,pkc0021446
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(OS(=O)(=O)O)ccc21,pkc0021447
CC[C@H](C=O)C1CC(c2c(OC)ccc3c4c([nH]c23)[C@]2(C(=O)OC)CC3C[C@H](CC)[C@@H]2N(CC4)C3)c2[nH]c3ccccc3c2C[C@H](NC)[C@H]1C(=O)OC,pkc0021448
C=C1[C@@H](O)C[C@H]2[C@](C)(C(=O)O)CCC[C@]2(C)[C@H]1CC1C(C)=CCC2C(=O)C(OC)=CC(=O)C21c1cc(=O)c2c(o1)=CC(O)(O)C(O)C=2O,pkc0021449
COC(=CC1=C2C(=O)C3(C=CC(=O)CC3)C[C@@H]2NCC1)C(=O)O,pkc0021450
CC(=O)OC(CCc1ccccc1)CC(=O)OC1=C(C(=O)C=O)C2CC(C)(CCC2C(C)C)O1,pkc0021451
C[C@@H]1O[C@@H](O[C@@H]2C(O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6C(O)C(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,pkc0021452
C=C1CCC(C(C)C)=CC2C1COCC2(C)O,pkc0021453
CC(=O)OCC(O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,pkc0021454
COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5c(O)cccc45)[C@@H]3C[C@H]12,pkc0021455
COc1cc2c(cc1OC)Oc1c(OS(=O)(=O)O)ccc3c1C(C2)N(C)CC3,pkc0021456
COC1=CC(=O)C2(c3cc(=O)c4c(O)cc(O)cc4o3)C(CCC(C)C2C[C@@]2(O)C(C)(O)CC[C@H]3C(C)(C)C[C@H](O)C[C@@]32C)C1=O,pkc0021457
COc1ccc(C[C@H]2c3c(ccc(OC)c3O)CCN2C)c(O)c1O,pkc0021458
COc1cc2c3c(c1OC)Oc1ccc(cc1)CC1c4c(cc(OC)c(OCO)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,pkc0021459
C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,pkc0021460
CN1[C@H]2O[C@@]3(CC4=CC=C5OCOC5(O)C42O)c2cc4c(cc2C[C@@H]13)OCO4,pkc0021461
CC=C(C=O)[C@@H]1CC2NCCC34CN5c6c(cccc6C23N(c2ccccc24)C1C(=O)OC)C12CCN3CCCC4(CCC51C4C)C32,pkc0021462
COc1cc2c(cc1O)C[C@H]1c3c(ccc(OCO)c3O2)CCN1C,pkc0021463
C=C1[C@@H](O)[C@]23C[C@]1(O)C(=O)C[C@H]2[C@@]12[C@@H](O)CC[C@@]4(C)CN(CC)[C@@H]1[C@@H]3C[C@H]42,pkc0021464
COC1=CC(=O)C2C(=O)[C@H](OC(C)=O)[C@@H](c3ccc(O)cc3)OC2=C1,pkc0021465
CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1OP(=O)(O)O,pkc0021466
CN1C=C2CC[N+](C)=C3C=C(N/C=C/c4ccc(O)cc4)C(=O)C1C23,pkc0021467
C[C@@H]1O[C@@H](Oc2c(C3C=C(O)C(O)=CC3N)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,pkc0021468
CC1(C)O[C@](C)(O)[C@@]2(C)C1C#C[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312,pkc0021469
COC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,pkc0021470
COC1=C2C3=C(CCN(C)C3Cc3cc(OC)c(OC)cc32)CC1OC,pkc0021471
CC[C@@H]1CN(C)[C@@H]2C=C3c4ccccc4NC3C(=O)C[C@H]1C2C(=O)OC,pkc0021472
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2c1[nH]c1c(C)cccc21,pkc0021473
CN1COCc2cc3c(cc2[C@H]1[C@H](O)c1ccc2c(c1C(=O)O)OCO2)OCO3,pkc0021474
COc1cc2c3c(c1OC)Oc1ccc(cc1)CC1c4c(cc(O)c5c4Oc4ccc(cc4CO5)CC3N(C)CC2)CCN1C,pkc0021475
CC(=CC=O)C=C1C(=O)C2(C)CCC1(C(C)C)OO2,pkc0021476
COc1ccc2c(c1OC)CN(C)C(O)Cc1cc3c(cc1C(=O)C2)OCO3,pkc0021477
COC(=O)C1=CC(O)C23OOC1CC2(C)CCC3C(C)CO,pkc0021478
COc1c(O)c(O)c(-c2c(O)c(O)c(OC)c3oc4ccccc4c23)c2c1OC(=O)C2=CC=CC=O,pkc0021479
CCC(C)C(=O)C1=C(O)OC2=C(C(CC(=O)O)c3ccccc3)C(C)(C)C(CCC(C)(C)N(O)C(C)=O)CC2(CC=C(C)C)C1=O,pkc0021480
COC1=CC(O)C2(O)CCN(C)[C@H]3Cc4cc5c(cc4OC1=C32)OCO5,pkc0021481
COC1=CC(=O)C2(c3cc(=O)c4c(o3)=CC(O)CC=4O)C(CC=C(C)C2C[C@H]2[C@@H](C)[C@@H](O)C[C@H]3C(C)(C)C[C@H](O)C[C@]23C)C1=O,pkc0021482
CC(C)C(CO)C(=O)CC(C)C1CCC2(C)C3CCC4C(C)(C(=O)OC5OC(C)C(O)C(O)C5O)C(O)CCC45CC35CCC12C,pkc0021483
O=C1c2c(O)cc(O)c(C3C(=O)c4c(O)cc(O)cc4OC3c3ccc(O)c(O)c3)c2OC(c2ccc(O)c(O)c2)C1O,pkc0021484
COc1cc2c(cc1OC)[C@H]1C(O)c3ccc(OC)c(OC)c3CN1CC2,pkc0021485
COC1=CC2=C(CC1=O)C(Cc1ccc(OC3=CC4(C=CC3=O)CC3c5c(cc(OC)c(OC)c54)CCN3C)cc1)N(C)CC2,pkc0021486
COC(=O)C1=C2C(=CC=O)CC3C4=CC=C(OC)C(O1)C42CCN3C,pkc0021487
COC1=CC(N)(OC)CC=C1C(=O)[C@@H](c1coc2cc(O)ccc2c1=O)C(c1ccc(O)cc1)c1ccc(O)cc1,pkc0021488
C[C@@H]1O[C@@H](O[C@@H]2C(O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2OP(=O)(O)O)[C@H]1O,pkc0021489
COC(=O)C1=C2Nc3ccccc3[C@@]23CCN2C[C@]4(CC5C[C@]67CCO[C@H]6CC[N+]6([O-])CC[C@@]8(c9cccc(OC)c9N(C4O)[C@@]58O)[C@H]76)[C@@H]4OCC[C@]4(C1)[C@H]23,pkc0021490
CC[C@H](CC[C@@H](C)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,pkc0021491
COC1=CC=C(c2cc(=O)c3c(O)cc(O)cc3o2)CC1c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,pkc0021492
COc1cc2ccc3c(OCO)c(OCc4ccccc4)ccc3c2c(OC)c1O,pkc0021493
OC1c2ccccc2-c2c3c(cc4c2[C@@H]1NCC4)OCO3,pkc0021494
C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C=O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,pkc0021495
Cc1ccc2c(c1O)C1(C(C)C)CCC2(C)OO1,pkc0021496
CC[C@H]1NC2C[C@@]3(C(=O)N(OC)C4=C3C=CC(O)(OC)C4O)C3CC1C2CO3,pkc0021497
COC1C2(O)COC3=CC(=O)C=CC31c1cc(O)c(OP(=O)(O)O)cc1C2,pkc0021498
CC1=CC2CC(C)C(CO)/C=C(\C)C(O)C(=O)/C=C(\C)COCC12,pkc0021499
C/C=C1/CN2CC[C@]34C(C(=O)OC)[C@H]1CC(O)C23N(C)C1=CC=CC2OC124,pkc0021500
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@H](CC=O)[C@](C)(C3C=C(O)C(=O)C(C)(C)C3=O)C(=O)C[C@]12C,pkc0021501
COc1cc2c(cc1OC)-c1c(OC)c(O)c(O)c3c1[C@H](C2)N(C)CC3,pkc0021502
C=C(C)C(CCC(C)(C)O)CC(=C(O)C=O)C1=C(C(=O)O)C(=O)CC(c2ccc(O)cc2O)O1,pkc0021503
CC(C)=CCC[C@@]1(C)C=Cc2c(O)c3c(c(CC4OC4(C)C)c2O1)O[C@]12C(=C[C@@H]4CC1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O,pkc0021504
CC(CC[C@@H](C)[C@H]1CCC2C3C[C@H](OS(=O)(=O)O)[C@H]4C[C@H](OS(=O)(=O)O)C(OS(=O)(=O)O)C[C@]4(C)C3COC[C@@]21C)C(C)(C)C,pkc0021505
CC1(OP(=O)(O)O)CCC(C(C)(C)O)CC1,pkc0021506
O=C[C@H](O)[C@@H](O)[C@H](O)C(=O)C(=O)O,pkc0021507
COc1c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c1C(=O)O,pkc0021508
CC1=CC(=O)C2(O)C=CC(O)=CC2(O)O1,pkc0021509
C=C(C(=O)O[C@H]1C[C@H]2[C@@H]3O[C@H]3[C@@H](C1)N2C)c1ccccc1,pkc0021510
COc1cc(/C=C/c2ccc(OCC=C(C)C)c(C)c2)cc(OC)c1,pkc0021511
COc1cc(CC[N+](C)(C)C)c(C=O)c2c1OCc1c3c(cc(C=O)c1-2)OCO3,pkc0021512
COc1ccc2c(c1O)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,pkc0021513
CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)[C@]3(C)OC(=O)C[C@]12C,pkc0021514
O=C1CC(c2ccc(OS(=O)(=O)O)cc2)Oc2c1c(O)cc(O)c2C1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)cc1,pkc0021515
C[C@@H]1[C@H]2C3=CC[C@H]4[C@@](CO)(CCC5C(C)(C)[C@@H](O)CC[C@@]54C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,pkc0021516
C=C(C(=O)CC(C)C1CCC2(C)C3CCC4C(C)(C(=O)OC5OC(C)C(O)C(OP(=O)(O)O)C5O)C(O)CCC45CC35CCC12C)C(C)C,pkc0021517
CN1Cc2cc3c(cc2C(=O)C(O)c2cc4c(cc2C1)OCO4)OCO3,pkc0021518
CCN1CC2(COC(=O)Oc3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,pkc0021519
CCCC(CC(=O)O)C1=C2OC(O)=C(C(=O)C(C)CC)C(=O)C2(CCC(C)C)CC(CC=C(C)C)C1(C)C,pkc0021520
C=C1C(=O)OC2=C1C[C@H]1C(=C)CCC[C@]1(C)C2,pkc0021521
COC1=C(C(=O)C2CC=C(CCC=C(C)C)CC2c2ccccc2)C(O)C(OC)C(OC)=C1O,pkc0021522
